scenario,country_scope,geo,year,recovered_gypsum_t_per_t_input,jrc_electricity_factor_tco2e_per_mwh,pedreno_electricity_inventory_kwh_per_t_product,electricity_climate_component_kgco2e_per_t_input,allowable_additional_burden_low_kgco2e_per_t_input,allowable_additional_burden_point_kgco2e_per_t_input,allowable_additional_burden_high_kgco2e_per_t_input,partial_point_headroom_after_electricity_kgco2e_per_t_input,interpretation
C0_clean_selective,EU27,IE,2021,0.734026,0.441675907790272,60.35,19.565566553461814,48.445716,62.39221,76.33870399999999,42.826643446538185,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,IT,2021,0.734026,0.383324775381648,60.35,16.980700717508373,48.445716,62.39221,76.33870399999999,45.41150928249162,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,LT,2021,0.734026,0.0995342295106391,60.35,4.409213990369355,48.445716,62.39221,76.33870399999999,57.98299600963065,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,LU,2021,0.734026,0.333510483449843,60.35,14.774003845628933,48.445716,62.39221,76.33870399999999,47.618206154371066,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,LV,2021,0.734026,0.436931769973193,60.35,19.3554085109658,48.445716,62.39221,76.33870399999999,43.036801489034204,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,MT,2021,0.734026,0.470073546806919,60.35,20.823538487953705,48.445716,62.39221,76.33870399999999,41.56867151204629,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,NL,2021,0.734026,0.406463499759293,60.35,18.005710784364897,48.445716,62.39221,76.33870399999999,44.3864992156351,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,PL,2021,0.734026,0.877030250684837,60.35,38.851097459727505,48.445716,62.39221,76.33870399999999,23.541112540272493,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,PT,2021,0.734026,0.248090033182926,60.35,10.990008668971821,48.445716,62.39221,76.33870399999999,51.40220133102818,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,RO,2021,0.734026,0.418180614559811,60.35,18.524761032296794,48.445716,62.39221,76.33870399999999,43.867448967703204,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,SE,2021,0.734026,0.0269220252806994,60.35,1.192604505006481,48.445716,62.39221,76.33870399999999,61.19960549499352,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,SI,2021,0.734026,0.234854901585489,60.35,10.403712600868325,48.445716,62.39221,76.33870399999999,51.988497399131674,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C0_clean_selective,EU27,SK,2021,0.734026,0.39585242003102,60.35,17.535656196904363,48.445716,62.39221,76.33870399999999,44.856553803095636,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,AT,2021,0.68544,0.281328992283434,60.35,11.637540618810185,45.23904,58.26240000000001,71.28576000000001,46.62485938118982,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,BE,2021,0.68544,0.208454068688262,60.35,8.622974375395527,45.23904,58.26240000000001,71.28576000000001,49.63942562460448,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,BG,2021,0.68544,0.540301062889025,60.35,22.350258018990527,45.23904,58.26240000000001,71.28576000000001,35.91214198100948,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,CY,2021,0.68544,0.832669224929866,60.35,34.44444828989322,45.23904,58.26240000000001,71.28576000000001,23.81795171010679,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,CZ,2021,0.68544,0.58970226381357,60.35,24.393803114400338,45.23904,58.26240000000001,71.28576000000001,33.86859688559967,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,DE,2021,0.68544,0.438488002495411,60.35,18.138628011577932,45.23904,58.26240000000001,71.28576000000001,40.12377198842208,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,DK,2021,0.68544,0.137898572117357,60.35,5.704354255372515,45.23904,58.26240000000001,71.28576000000001,52.55804574462749,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,EE,2021,0.68544,0.351441147123621,60.35,14.537821330024434,45.23904,58.26240000000001,71.28576000000001,43.72457866997557,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,EL,2021,0.68544,0.502412265142969,60.35,20.78293849323266,45.23904,58.26240000000001,71.28576000000001,37.47946150676735,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,ES,2021,0.68544,0.236355681424755,60.35,9.77716096994357,45.23904,58.26240000000001,71.28576000000001,48.485239030056434,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,FI,2021,0.68544,0.0734289173870758,60.35,3.0374829190246637,45.23904,58.26240000000001,71.28576000000001,55.224917080975345,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,FR,2021,0.68544,0.0865120415623876,60.35,3.5786834109303607,45.23904,58.26240000000001,71.28576000000001,54.68371658906965,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,HR,2021,0.68544,0.415837348600323,60.35,17.20165417675494,45.23904,58.26240000000001,71.28576000000001,41.06074582324507,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,HU,2021,0.68544,0.265641798292264,60.35,10.988619383264473,45.23904,58.26240000000001,71.28576000000001,47.273780616735536,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,IE,2021,0.68544,0.441675907790272,60.35,18.27049987112836,45.23904,58.26240000000001,71.28576000000001,39.99190012887165,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,IT,2021,0.68544,0.383324775381648,60.35,15.856729189168968,45.23904,58.26240000000001,71.28576000000001,42.40567081083104,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,LT,2021,0.68544,0.0995342295106391,60.35,4.117363196342869,45.23904,58.26240000000001,71.28576000000001,54.145036803657135,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,LU,2021,0.68544,0.333510483449843,60.35,13.796096045573178,45.23904,58.26240000000001,71.28576000000001,44.46630395442683,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,LV,2021,0.68544,0.436931769973193,60.35,18.074252423969174,45.23904,58.26240000000001,71.28576000000001,40.18814757603083,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,MT,2021,0.68544,0.470073546806919,60.35,19.44520523957324,45.23904,58.26240000000001,71.28576000000001,38.817194760426766,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,NL,2021,0.68544,0.406463499759293,60.35,16.81389269594684,45.23904,58.26240000000001,71.28576000000001,41.448507304053166,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,PL,2021,0.68544,0.877030250684837,60.35,36.279499967025174,45.23904,58.26240000000001,71.28576000000001,21.982900032974833,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,PT,2021,0.68544,0.248090033182926,60.35,10.262567732015004,45.23904,58.26240000000001,71.28576000000001,47.999832267985,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,RO,2021,0.68544,0.418180614559811,60.35,17.298586428787967,45.23904,58.26240000000001,71.28576000000001,40.96381357121204,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,SE,2021,0.68544,0.0269220252806994,60.35,1.1136646820570968,45.23904,58.26240000000001,71.28576000000001,57.14873531794291,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,SI,2021,0.68544,0.234854901585489,60.35,9.715079254875421,45.23904,58.26240000000001,71.28576000000001,48.54732074512459,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C1_moderate_selective,EU27,SK,2021,0.68544,0.39585242003102,60.35,16.374951546138867,45.23904,58.26240000000001,71.28576000000001,41.88744845386114,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,AT,2021,0.4641,0.281328992283434,60.35,7.879584793986062,30.6306,39.4485,48.266400000000004,31.56891520601394,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,BE,2021,0.4641,0.208454068688262,60.35,5.838472233340721,30.6306,39.4485,48.266400000000004,33.61002776665928,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,BG,2021,0.4641,0.540301062889025,60.35,15.13298720035817,30.6306,39.4485,48.266400000000004,24.315512799641834,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,CY,2021,0.4641,0.832669224929866,60.35,23.32176186294853,30.6306,39.4485,48.266400000000004,16.126738137051472,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,CZ,2021,0.4641,0.58970226381357,60.35,16.51663752537523,30.6306,39.4485,48.266400000000004,22.931862474624772,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,DE,2021,0.4641,0.438488002495411,60.35,12.281362716172557,30.6306,39.4485,48.266400000000004,27.167137283827444,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,DK,2021,0.4641,0.137898572117357,60.35,3.8623231937418065,30.6306,39.4485,48.266400000000004,35.586176806258194,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,EE,2021,0.4641,0.351441147123621,60.35,9.843316525537377,30.6306,39.4485,48.266400000000004,29.605183474462628,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,EL,2021,0.4641,0.502412265142969,60.35,14.071781271459614,30.6306,39.4485,48.266400000000004,25.37671872854039,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,ES,2021,0.4641,0.236355681424755,60.35,6.619952740065958,30.6306,39.4485,48.266400000000004,32.82854725993404,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,FI,2021,0.4641,0.0734289173870758,60.35,2.0566290597562826,30.6306,39.4485,48.266400000000004,37.39187094024372,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,FR,2021,0.4641,0.0865120415623876,60.35,2.4230668928174315,30.6306,39.4485,48.266400000000004,37.02543310718257,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,HR,2021,0.4641,0.415837348600323,60.35,11.64695334884449,30.6306,39.4485,48.266400000000004,27.801546651155512,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,HU,2021,0.4641,0.265641798292264,60.35,7.440211040751986,30.6306,39.4485,48.266400000000004,32.00828895924802,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,IE,2021,0.4641,0.441675907790272,60.35,12.370650954409829,30.6306,39.4485,48.266400000000004,27.077849045590174,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,IT,2021,0.4641,0.383324775381648,60.35,10.736327055166488,30.6306,39.4485,48.266400000000004,28.712172944833515,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,LT,2021,0.4641,0.0995342295106391,60.35,2.787797997523817,30.6306,39.4485,48.266400000000004,36.660702002476185,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,LU,2021,0.4641,0.333510483449843,60.35,9.341106697523506,30.6306,39.4485,48.266400000000004,30.107393302476495,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,LV,2021,0.4641,0.436931769973193,60.35,12.237775078729129,30.6306,39.4485,48.266400000000004,27.210724921270874,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,MT,2021,0.4641,0.470073546806919,60.35,13.16602438096105,30.6306,39.4485,48.266400000000004,26.282475619038955,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,NL,2021,0.4641,0.406463499759293,60.35,11.384406512880673,30.6306,39.4485,48.266400000000004,28.06409348711933,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,PL,2021,0.4641,0.877030250684837,60.35,24.56424476933996,30.6306,39.4485,48.266400000000004,14.884255230660042,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,PT,2021,0.4641,0.248090033182926,60.35,6.948613568551826,30.6306,39.4485,48.266400000000004,32.499886431448175,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,RO,2021,0.4641,0.418180614559811,60.35,11.71258456115852,30.6306,39.4485,48.266400000000004,27.73591543884148,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,SE,2021,0.4641,0.0269220252806994,60.35,0.7540437951428259,30.6306,39.4485,48.266400000000004,38.694456204857175,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,SI,2021,0.4641,0.234854901585489,60.35,6.577918245488566,30.6306,39.4485,48.266400000000004,32.870581754511434,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C2_high_contamination,EU27,SK,2021,0.4641,0.39585242003102,60.35,11.087206776031524,30.6306,39.4485,48.266400000000004,28.36129322396848,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,AT,2021,0.0,0.281328992283434,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,BE,2021,0.0,0.208454068688262,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,BG,2021,0.0,0.540301062889025,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,CY,2021,0.0,0.832669224929866,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,CZ,2021,0.0,0.58970226381357,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,DE,2021,0.0,0.438488002495411,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,DK,2021,0.0,0.137898572117357,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,EE,2021,0.0,0.351441147123621,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,EL,2021,0.0,0.502412265142969,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,ES,2021,0.0,0.236355681424755,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,FI,2021,0.0,0.0734289173870758,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,FR,2021,0.0,0.0865120415623876,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,HR,2021,0.0,0.415837348600323,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,HU,2021,0.0,0.265641798292264,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,IE,2021,0.0,0.441675907790272,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,IT,2021,0.0,0.383324775381648,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,LT,2021,0.0,0.0995342295106391,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,LU,2021,0.0,0.333510483449843,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,LV,2021,0.0,0.436931769973193,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,MT,2021,0.0,0.470073546806919,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,NL,2021,0.0,0.406463499759293,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,PL,2021,0.0,0.877030250684837,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,PT,2021,0.0,0.248090033182926,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,RO,2021,0.0,0.418180614559811,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,SE,2021,0.0,0.0269220252806994,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,SI,2021,0.0,0.234854901585489,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
C3_hazardous_exclusion,EU27,SK,2021,0.0,0.39585242003102,60.35,0.0,0.0,0.0,0.0,0.0,"Electricity component only; excludes thermal energy, diesel, transport, rejects, end-of-life and substitution uncertainty"
